name,url,brand,prices,specifications
Laptop Asus Vivobook 15 OLED A1505VA-MA466W i5-13500H/16GB/512GB/15.6'' 2.8K/Win11,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-15-oled-a1505va-ma466w-i-5-13500h,Asus,"[{'color': 'Bạc', 'price': 16990000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '13500H', 'Tốc độ CPU tối thiểu': '2.6', 'Tốc độ tối đa': '4.7 GHz', 'Hãng (Card Oboard)': 'Intel', 'Model (Card Oboard)': 'Iris Xe', 'Tên đầy đủ (Card onbroad)': 'Intel Iris Xe Graphics', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Số khe cắm rời': '1', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': 'Không nâng cấp', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1', 'Số khe SSD/HDD còn lại': '0', 'Dung lượng nâng cấp tối đa ổ cứng': 'Không hỗ trợ nâng cấp', 'Loại SSD': '1 M.2 NVMe', 'Dung lượng SSD': '512', 'Kích thước màn hình': '15.6 inch', 'Công nghệ màn hình': 'OLED', 'Độ phân giải': '2880 x 1620 Pixels', 'Loại màn hình': 'OLED', 'Tần số quét': '120 Hz', 'Tấm nền': 'OLED', 'Độ sáng': '600 nits', 'Độ phủ màu': '100% DCI-P3 color gamut', 'Tỷ lệ màn hình': '16:09', 'Độ tương phản': '1000:1', 'Cổng giao tiếp': '1 DC-in jack\n1 Jack 3.5 mm\n1 HDMI 1.4\n2 USB 3.2 Gen 1 Type-A\n1 USB 3.2 Gen 1 Type-C\n1 USB 2.0', 'Wifi': 'Wifi 6E', 'Bluetooth': 'v5.3', 'Webcam': '720P HD camera', 'Công nghệ âm thanh': 'Asus SonicMaster stereo', 'OS': 'Windows', 'Version': 'Windows 11 Home', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'Chiclet Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'Không', 'TouchPad': 'Multi-touch touchpad', 'Dung lượng pin': '50 WHrs', 'Power Supply': '65 W', 'Phụ kiện trong hộp': 'Dây cáp sạc', 'Kích thước': '35.68 x 22.76 x 1.99 ~ 1.99 cm', 'Trọng lượng sản phẩm': '1.7 kg', 'Chất liệu': 'Vỏ máy: Nhựa', 'P/N': '90NB10P2-M00KK0', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24', 'Màu sắc': 'Bạc'}"
"Laptop Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS/16GB/512GB/15.6"" 144Hz/Nvidia GeForce RTX3050 4GB/Win 11",https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-a15-fa506ncr-hn047w-r7-7435hs,Asus,"[{'color': 'Đen', 'price': 19490000}]","{'Hãng CPU': 'AMD', 'Công nghệ CPU': 'Ryzen 7', 'Loại CPU': '7435HS', 'Tốc độ CPU tối thiểu': '3.1', 'Tốc độ tối đa': '4.5 GHz', 'Hãng (Card rời)': 'NVIDIA', 'Model (Card rời)': 'GeForce RTX 3050', 'Tên đầy đủ (Card rời)': 'NVIDIA GeForce RTX 3050 4GB GDDR6', 'Hiệu suất AI (TOPS)': '143', 'Dung lượng RAM': '16 GB (1 thanh 16 GB)', 'Loại RAM': 'DDR5', 'Tốc độ RAM': '5600 MHz', 'Số khe cắm rời': '2', 'Số khe RAM còn lại': '1', 'Số RAM onboard': '0', 'Hỗ trợ RAM tối đa': '32 GB', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '2 x SSD M2 PCIe', 'Số khe SSD/HDD còn lại': '1 SSD', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 512GB (SSD M2 PCIe)\nNâng cấp tối đa 1TB (SSD M2 PCIe)', 'Loại SSD': '2 M2. PCIe', 'Dung lượng SSD': '512', 'Kích thước màn hình': '16 inch', 'Công nghệ màn hình': 'Led', 'Độ phân giải': '1920 x 1080 Pixels', 'Loại màn hình': 'LED', 'Tần số quét': '144 Hz', 'Tấm nền': 'IPS', 'Độ phủ màu': '45% NTSC', 'Tỷ lệ màn hình': '16:09', 'Cổng giao tiếp': 'Cổng sạc: RJ45 Gigabit Ethernet', 'Wifi': 'Wifi 6', 'Bluetooth': 'v5.3', 'Webcam': '720P HD camera', 'OS': 'Windows', 'Version': 'Windows 11 Home', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'Backlit Chiclet Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'LED', 'Công nghệ đèn bàn phím': 'RGB 1 Zone', 'Màu đèn LED': 'RGB', 'TouchPad': 'Multi-touch touchpad', 'Dung lượng pin': '48 Wh', 'Power Supply': '10 W', 'Phụ kiện trong hộp': 'Dây cáp sạc', 'Kích thước': '35.9 x 25.6 x 2.28 ~ 2.45 cm', 'Trọng lượng sản phẩm': '2.3 kg', 'Chất liệu': 'Mặt lưng máy: Plastic', 'P/N': '90NR0JV7-M003L0', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24', 'Màu sắc': 'Đen'}"
"Laptop Acer Aspire Lite 14 Gen2 AL14-52M-32KV i3-1305U/8GB/256GB/14"" WUXGA/Win11",https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-lite-14-gen-2-al14-52m-32kv,Acer,"[{'color': 'Xám', 'price': 9790000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i3', 'Loại CPU': '1305U', 'Tốc độ tối đa': '4.5 GHz', 'Dung lượng RAM': '8 GB', 'Loại RAM': 'DDR5', 'Số khe cắm rời': '2', 'Số khe RAM còn lại': '1', 'Số RAM onboard': '2', 'Hỗ trợ RAM tối đa': '64 GB', 'Kiểu ổ cứng': 'SSD', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 2TB (SSD M2 PCIe)', 'Loại SSD': '1 M.2 NVMe', 'Dung lượng SSD': '256', 'Kích thước màn hình': '14 inch', 'Công nghệ màn hình': 'FHD+', 'Độ phân giải': '1920 x 1200 Pixels', 'Tần số quét': '60 Hz', 'Tấm nền': 'IPS', 'Độ phủ màu': '45% NTSC', 'Cổng giao tiếp': '1 USB Type-C\n3 USB Type-A\n1 MicroSD card reader\n1 HDMI 1.4\n1 Jack 3.5 mm', 'Wifi': 'Wifi 6 AX201', 'Bluetooth': 'v5.1', 'Webcam': 'Full HD Webcam (1080p Webcam)', 'OS': 'Windows', 'Version': 'Windows 11 Home Single Language', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'English International Non-backlit Keyboard', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'Không', 'TouchPad': 'Multi-touch touchpad', 'Loại PIN': 'Pin Li-ion', 'Dung lượng pin': '3 Cell', 'Phụ kiện trong hộp': 'Cáp\nSạc', 'Kích thước': '313.3 (W) x 218 (D) x 16.9 (H) mm', 'Trọng lượng sản phẩm': '1.5 kg', 'Chất liệu': 'Kim loại\nNhựa', 'P/N': 'NX.J38SV.003', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2025', 'Thời gian bảo hành': '12', 'Màu sắc': 'Xám'}"
"Laptop Asus Vivobook E1404FA-NK186W R5 7520U/16GB/512GB/14"" FHD/Win11",https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-e1404fa-nk186w-r5-7520u,Asus,"[{'color': 'Đen', 'price': 11590000}]","{'Hãng CPU': 'AMD', 'Công nghệ CPU': 'Ryzen 5', 'Loại CPU': '7520U', 'Tốc độ CPU tối thiểu': '2.8 Ghz', 'Tốc độ tối đa': '4.3 GHz', 'Số nhân': '4', 'Số luồng': '8', 'Bộ nhớ đệm': '4 MB', 'Hãng (Card Oboard)': 'AMD', 'Model (Card Oboard)': 'Radeon', 'Tên đầy đủ (Card onbroad)': 'AMD Radeon Graphics', 'Bộ nhớ': 'Share', 'Dung lượng RAM': '16 GB', 'Loại RAM': 'LPDDR5', 'Tốc độ RAM': '5500 MHz', 'Số khe cắm rời': '0', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': 'Không nâng cấp', 'Kiểu ổ cứng': 'SSD', 'Hỗ trợ công nghệ Optane': 'Không', 'Tổng số khe cắm SSD/HDD': '1', 'Loại SSD': '1 M2. PCIe', 'Dung lượng SSD': '512 GB', 'Kích thước màn hình': '14.0 inch', 'Công nghệ màn hình': 'LED-backlit', 'Độ phân giải': '1920 x 1080 Pixels', 'Loại màn hình': 'LED', 'Tần số quét': '60 Hz', 'Tấm nền': 'TN', 'Độ sáng': '250 nits', 'Độ phủ màu': '45% NTSC', 'Tỷ lệ màn hình': '16:09', 'Hỗ trợ cảm ứng': 'Không', 'Cổng giao tiếp': '1 Jack 3.5 mm\n1 USB 3.2 Gen 1\n1 HDMI 1.4\n1 DC-in jack\n1 USB 2.0', 'Wifi': '802.11 ac', 'Bluetooth': 'v5.0', 'Webcam': 'HD Webcam (720p Webcam)', 'Công nghệ âm thanh': 'Asus SonicMaster stereo', 'OS': 'Windows', 'Version': 'Windows 11 Home', 'Type': '64 bit', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'Chiclet Keyboard', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'Không', 'TouchPad': 'Multi-touch touchpad', 'Loại PIN': 'Lithium-ion', 'Dung lượng pin': '42 Wh', 'Phụ kiện trong hộp': 'Bộ sạc điện\nSách HDSD\nAdapter', 'Số lượng loa': '1', 'Kích thước': '32.45 x 21.39 x 1.79 cm', 'Trọng lượng sản phẩm': '1.3 kg', 'Bản lề (Hinge / Kickstand)': 'Bản lề đơn', 'Tản nhiệt': '1 quạt', 'Chất liệu': 'Mặt lưng máy: Nhựa', 'P/N': '90NB0ZS2-M00730', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '04/2023', 'Thời gian bảo hành': '24', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
"Laptop Lenovo IdeaPad Slim 3 14IRH10 i5-13420H/16GB/512GB/14"" WUXGA/Win 11",https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-3-14irh10-83k00008vn,Lenovo,"[{'color': 'Xám', 'price': 14290000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '13420H', 'Tốc độ CPU tối thiểu': '2.1', 'Tốc độ tối đa': '4.6 GHz', 'Số nhân': '8', 'Số luồng': '12', 'Bộ nhớ đệm': '12 MB', 'Hãng (Card Oboard)': 'Intel', 'Model (Card Oboard)': 'UHD', 'Tên đầy đủ (Card onbroad)': 'Intel UHD Graphics', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR5', 'Tốc độ RAM': '4800 MHz', 'Số khe cắm rời': '1', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': '24 GB', 'Kiểu ổ cứng': 'SSD', 'Loại SSD': '1', 'Dung lượng SSD': '512', 'Kích thước màn hình': '14 inch', 'Công nghệ màn hình': 'IPS LCD', 'Độ phân giải': '1920 x 1280 Pixels', 'Loại màn hình': 'Màn hình phẳng', 'Tần số quét': '60 Hz', 'Tấm nền': 'IPS', 'Độ sáng': '300 nits', 'Độ phủ màu': '45% NTSC', 'Cổng giao tiếp': '2 USB 3.2 Gen 1 Type-A\n1 USB 3.2 Gen 1 Type-C\n1 HDMI 1.4\n1 headphone/microphone combo\n1 Power connector\n1 SD Card', 'Wifi': 'Wifi 6', 'Bluetooth': 'v5.2', 'Webcam': '720P HD camera With privacy shutter', 'OS': 'Windows', 'Version': 'Windows 11 Home Single Language', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'English International Non-backlit Keyboard', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'Không', 'TouchPad': 'Multi-touch touchpad', 'Dung lượng pin': '60 Wh', 'Power Supply': '65 W', 'Phụ kiện trong hộp': 'Bộ sạc điện\nSách HDSD', 'Kích thước': '314.4 x 222.1 x 16.9-17.9 mm', 'Trọng lượng sản phẩm': '1.43 kg', 'Chất liệu': 'Nhựa\nNhôm', 'P/N': '83K00008VN', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Xám'}"
"Laptop Dell Inspiron N3530 i5 1334U/16GB/512GB/15.6""FHD/Win11/Office HS21",https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-n3530-i5-1334u-71043885,Dell,"[{'color': 'Bạc', 'price': 18490000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '1334U', 'Tốc độ CPU tối thiểu': '3.4', 'Hãng (Card Oboard)': 'Intel', 'Tên đầy đủ (Card onbroad)': 'Intel Iris Xe Graphics', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Số khe cắm rời': '0', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '0', 'Hỗ trợ RAM tối đa': '16 GB', 'Kiểu ổ cứng': 'SSD', 'Loại SSD': 'M.2 PCIe NVMe', 'Dung lượng SSD': '512', 'Kích thước màn hình': '15.6 inch', 'Công nghệ màn hình': 'Anti-Glare LED Backlit', 'Độ phân giải': 'FHD (1920 x 1080)', 'Tần số quét': '120 Hz', 'Tấm nền': 'WVA', 'Độ sáng': '250 nits', 'Cổng giao tiếp': '2 USB 3.2 Gen 1 Type-C\n1 USB 2.0\n1 USB 3.2 Gen 1\n1 headphone/microphone combo\n1 RJ45 Gigabit Ethernet\n1 HDMI', 'Wifi': '802.11 ax', 'Bluetooth': 'v5.2', 'Webcam': 'HD Webcam (720p Webcam)', 'OS': 'Windows', 'Version': 'Windows 11 Home', 'Phần mềm khác': 'Microsoft Office Home&Student 2021 vĩnh viễn', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'English International Non-backlit Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'Không', 'TouchPad': 'Multi-touch touchpad', 'Loại PIN': 'Pin Li-ion', 'Dung lượng pin': '3 Cell', 'Phụ kiện trong hộp': 'Adapter\nDây nguồn', 'Kích thước': '358.50 x 235.56 x 18.99 mm', 'Trọng lượng sản phẩm': '1.66 kg', 'Chất liệu': 'Nhựa', 'P/N': '71043885', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '12', 'Màu sắc': 'Bạc'}"
"Laptop Asus Vivobook X1605VA-MB1826W i3-1315U/8GB/512GB/16"" WUXGA/Win11",https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x1605va-mb1826w,Asus,"[{'color': 'Bạc', 'price': 10390000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i3', 'Loại CPU': '1315U', 'Tốc độ CPU tối thiểu': '1.2', 'Tốc độ tối đa': '4.5 GHz', 'Hãng (Card Oboard)': 'Intel', 'Model (Card Oboard)': 'UHD', 'Tên đầy đủ (Card onbroad)': 'Intel UHD Graphics', 'Dung lượng RAM': '8 GB (1 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Số khe cắm rời': '1', 'Số khe RAM còn lại': '1', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': '16 GB', 'Kiểu ổ cứng': 'SSD', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 2TB (SSD M2 PCIe)', 'Loại SSD': '1 M.2 2280', 'Dung lượng SSD': '512', 'Kích thước màn hình': '16 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '1920 x 1200 Pixels', 'Tần số quét': '60 Hz', 'Tấm nền': 'Đang cập nhật', 'Cổng giao tiếp': '1 USB 2.0\n2 USB 3.2 Gen 1 Type-A\n1 USB 3.2 Gen 1 Type-C\n1 HDMI 1.4\n1 Jack 3.5 mm\n1 DC-in jack', 'Wifi': 'Wifi 6E\n802.11 ax', 'Bluetooth': 'v5.3', 'Webcam': '720P HD camera With privacy shutter', 'OS': 'Windows', 'Version': 'Windows 11 Home', 'Bảo mật': 'Mật khẩu\nMở khóa vân tay', 'Kiểu bàn phím': 'Chiclet Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'Không', 'TouchPad': 'Precision touchpad', 'Dung lượng pin': '42 WHrs', 'Power Supply': '45 W', 'Phụ kiện trong hộp': 'Sạc', 'Kích thước': '35.87 x 24.95 x 1.99 ~ 1.99 cm', 'Trọng lượng sản phẩm': '1.88 kg', 'Chất liệu': 'Vỏ máy: Nhựa', 'P/N': '90NB10N2-M02910', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24', 'Màu sắc': 'Bạc'}"
"Laptop HP 14-ep0220TU i3-1315U/8GB/512GB/14""FHD/Win11_B73VWPA",https://fptshop.com.vn/may-tinh-xach-tay/hp-14-ep0220tu-i3-1315u-b73vwpa,HP,"[{'color': 'Bạc', 'price': 10490000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i3', 'Loại CPU': '1315U', 'Tốc độ CPU tối thiểu': '1.2', 'Tốc độ tối đa': '4.5 GHz', 'Hãng (Card Oboard)': 'Intel', 'Model (Card Oboard)': 'UHD', 'Tên đầy đủ (Card onbroad)': 'Intel UHD Graphics', 'Dung lượng RAM': '8 GB (1 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Số khe cắm rời': '2', 'Số khe RAM còn lại': '1', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': '16 GB', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1', 'Số khe SSD/HDD còn lại': '0', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 2TB (SSD M2 PCIe)', 'Loại SSD': '1', 'Dung lượng SSD': '512', 'Kích thước màn hình': '14 inch', 'Công nghệ màn hình': 'Led', 'Độ phân giải': '1920 x 1080 Pixels', 'Loại màn hình': 'Màn hình phẳng', 'Tần số quét': '60', 'Tấm nền': 'Đang cập nhật', 'Độ phủ màu': '45% NTSC', 'Tỷ lệ màn hình': '16:09', 'Cổng giao tiếp': 'Cổng sạc:\n2 USB 3.2 Gen 1 Type-A\n1 USB 3.2 Gen 1 Type-C\n1 HDMI', 'Wifi': '802.11 ax', 'Bluetooth': 'v5.3', 'Webcam': 'HP TrueVision Webcam', 'OS': 'Windows', 'Version': 'Windows 11 Home', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': '6-row, multimedia Fn keys, numeric keypad', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'Không', 'TouchPad': 'Multi-touch touchpad', 'Loại PIN': 'Pin Li-ion', 'Dung lượng pin': '3 Cell', 'Power Supply': '45 W', 'Phụ kiện trong hộp': 'Dây cáp sạc', 'Kích thước': '32.37 x 21.5 x 1.79 cm', 'Trọng lượng sản phẩm': '1.38 kg', 'Chất liệu': 'Vỏ máy: Nhựa', 'P/N': 'B73VWPA', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '12', 'Màu sắc': 'Bạc'}"
"Laptop Asus Vivobook E1504FA-NJ454W R5 7520U/16GB/512GB/15.6""FHD/Win11",https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-e1504fa-nj454w,Asus,"[{'color': 'Bạc', 'price': 11790000}]","{'Hãng CPU': 'AMD', 'Công nghệ CPU': 'Ryzen 5', 'Loại CPU': '7520U', 'Tốc độ CPU tối thiểu': '2.8', 'Tốc độ tối đa': '4.3 GHz', 'Hãng (Card Oboard)': 'AMD', 'Model (Card Oboard)': 'Radeon', 'Tên đầy đủ (Card onbroad)': 'AMD Radeon Graphics', 'Dung lượng RAM': '16 GB (1 thanh 16 GB)', 'Loại RAM': 'LPDDR5', 'Số khe cắm rời': '0', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': 'Không nâng cấp', 'Kiểu ổ cứng': 'SSD', 'Loại SSD': '1 M2. PCIe', 'Dung lượng SSD': '512', 'Kích thước màn hình': '15.6 inch', 'Công nghệ màn hình': 'Led', 'Độ phân giải': '1920 x 1080 Pixels', 'Tần số quét': '60 Hz', 'Tấm nền': 'Đang cập nhật', 'Cổng giao tiếp': '1 USB 2.0\n1 USB 3.2 Gen 1 Type-A\n1 USB 3.2 Gen 1 Type-C\n1 HDMI 1.4\n1 Jack 3.5 mm\n1 DC-in jack', 'Wifi': 'Wifi 6E\n802.11 ax', 'Bluetooth': 'v5.0', 'Webcam': '720P HD camera With privacy shutter', 'OS': 'Windows', 'Version': 'Windows 11 Home', 'Bảo mật': 'Mật khẩu\nMở khóa vân tay', 'Kiểu bàn phím': 'Chiclet Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'Không', 'TouchPad': 'Precision touchpad', 'Dung lượng pin': '42 WHrs', 'Power Supply': '45 W', 'Phụ kiện trong hộp': 'Sạc', 'Kích thước': '36.03 x 23.25 x 1.79 ~ 1.79 cm', 'Trọng lượng sản phẩm': '1.8 kg', 'Chất liệu': 'Vỏ máy: Nhựa', 'P/N': '90NB0ZR1-M00NB0', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24', 'Màu sắc': 'Bạc'}"
"Laptop Asus TUF Gaming A15 FA506NCR-HN097W R7-7435HS/16GB/512GB/15.6"" 144Hz/RTX 3050 4GB/Win11",https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-a15-fa506ncr-hn097w-r7-7435hs,Asus,"[{'color': 'Đen', 'price': 19490000}]","{'Hãng CPU': 'AMD', 'Công nghệ CPU': 'Ryzen 7', 'Loại CPU': '7435HS', 'Tốc độ CPU tối thiểu': '3.1', 'Tốc độ tối đa': '4.5 GHz', 'Số nhân': '8', 'Số luồng': '16', 'Bộ nhớ đệm': '20 MB', 'Hãng (Card Oboard)': 'AMD', 'Model (Card Oboard)': 'Radeon', 'Tên đầy đủ (Card onbroad)': 'AMD Radeon Graphics', 'Hãng (Card rời)': 'NVIDIA', 'Model (Card rời)': 'GeForce RTX 3050', 'Tên đầy đủ (Card rời)': 'NVIDIA GeForce RTX 3050 4GB GDDR6', 'Bộ nhớ': '4 GB GDDR6', 'Dung lượng RAM': '16 GB', 'Loại RAM': 'DDR5', 'Tốc độ RAM': '5600 MHz', 'Số khe cắm rời': '2', 'Số khe RAM còn lại': '1', 'Số RAM onboard': '0', 'Hỗ trợ RAM tối đa': '32 GB', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '2 x SSD M2 PCIe', 'Số khe SSD/HDD còn lại': '1 SSD', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 2TB (SSD M2 PCIe)', 'Loại SSD': '1', 'Dung lượng SSD': '512', 'Kích thước màn hình': '15.6 inch', 'Công nghệ màn hình': 'Anti-Glare', 'Độ phân giải': '1920 x 1080 Pixels', 'Loại màn hình': 'LED', 'Tần số quét': '144 Hz', 'Tấm nền': 'IPS', 'Độ phủ màu': '45% NTSC', 'Tỷ lệ màn hình': '16:09', 'Cổng giao tiếp': 'Cổng sạc:\n1 RJ45 Gigabit Ethernet\n1 HDMI 2.1 FRL\n1 USB 3.2 Gen 2 Type-C\n3 USB 3.2 Gen 1 Type-A', 'Wifi': 'Wifi 6\n802.11 ax', 'Bluetooth': 'v5.3', 'Webcam': '720P HD camera', 'OS': 'Windows', 'Version': 'Windows 11 Home', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'Backlit Chiclet Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'Có', 'Công nghệ đèn bàn phím': 'RGB 1 Zone', 'Màu đèn LED': 'RGB', 'TouchPad': 'Multi-touch touchpad', 'Dung lượng pin': '48 Wh', 'Power Supply': '180 W', 'Phụ kiện trong hộp': 'Sạc', 'Kích thước': '35.9 x 25.6 x 2.28 ~ 2.45 cm', 'Trọng lượng sản phẩm': '2.3 kg', 'Chất liệu': 'Nhựa', 'P/N': '90NR0JV7-M00710', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24', 'Màu sắc': 'Đen'}"
"Laptop Acer Aspire 7 Gaming A715-59G-73LB i7 12650H 16GB/512GB/15.6""FHD/RTX 3050 6GB/Win11",https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-7-gaming-a715-59g-73lb-i7-12650h,Acer,"[{'color': 'Đen', 'price': 23490000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i7', 'Loại CPU': '12650H', 'Tốc độ tối đa': '4.7 GHz', 'Hãng (Card Oboard)': 'Intel', 'Tên đầy đủ (Card onbroad)': 'Intel UHD Graphics', 'Hãng (Card rời)': 'NVIDIA', 'Model (Card rời)': 'GeForce RTX 3050', 'Tên đầy đủ (Card rời)': 'NVIDIA GeForce RTX 3050 6GB GDDR6', 'Bộ nhớ': '6 GB GDDR6', 'Hiệu suất AI (TOPS)': '143', 'Dung lượng RAM': '16 GB', 'Loại RAM': 'DDR4', 'Số khe cắm rời': '2', 'Số khe RAM còn lại': '1', 'Số RAM onboard': '0', 'Hỗ trợ RAM tối đa': '32 GB', 'Kiểu ổ cứng': 'SSD', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 1TB (SSD M2 PCIe)', 'Loại SSD': 'NVMe PCIe', 'Dung lượng SSD': '512 GB', 'Kích thước màn hình': '15.6 inch', 'Công nghệ màn hình': 'FHD', 'Độ phân giải': '1920 x 1080 Pixels', 'Tần số quét': '144 Hz', 'Tấm nền': 'IPS', 'Độ sáng': '250 nits', 'Độ phủ màu': '45% NTSC', 'Tỷ lệ màn hình': '16:09', 'Hỗ trợ cảm ứng': 'Không', 'Cổng giao tiếp': '2 USB Type-C\n2 USB Type-A\n1 HDMI 2.1\n1 RJ45 Gigabit Ethernet\n1 Jack 3.5 mm\n1 DC-in jack\n1 MicroSD card reader\n1 Mini Display Port', 'Wifi': '802.11 a/b/g/n/ac/ax\nDual-band (2.4 GHz/ 5 GHz)', 'Bluetooth': 'v5.1', 'Webcam': 'HD Webcam (720p Webcam)', 'OS': 'Windows', 'Version': 'Windows 11 Home Single Language', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'English International Backlit Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'Có', 'TouchPad': 'Multi-touch touchpad', 'Phụ kiện trong hộp': 'Cáp\nSạc', 'Kích thước': '359.5 (W) x 238 (D) x 22.7 (H) mm', 'Trọng lượng sản phẩm': '2.66 kg', 'Chất liệu': 'Plastic\nNhôm', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2025', 'Thời gian bảo hành': '12', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
